t,mean_abs_error_y,mean_abs_error_Z_S,mean_rel_error_Z_S,mean_abs_error_Z_H,mean_rel_error_Z_H,mean_abs_error_Z_V,mean_rel_error_Z_V,mean_abs_error_Z_X,mean_rel_error_Z_X
8.399993896484375,149.50531005859375,1.0387495756149292,0.32616618275642395,0.01577109657227993,1577109.75,0.3986789882183075,0.3382861912250519,0.0,0.0
8.519993782043457,149.44500732421875,1.0613638162612915,0.24510449171066284,0.01585834100842476,1585833.75,0.3854546546936035,0.3153567612171173,0.0,0.0
8.639993667602539,149.37713623046875,1.099246621131897,0.27496209740638733,0.015634866431355476,1563487.625,0.37793946266174316,0.34300586581230164,0.0,0.0
8.759993553161621,149.34483337402344,1.1095904111862183,0.22677306830883026,0.01565926894545555,1565926.625,0.36870551109313965,0.31144991517066956,0.0,0.0
8.879993438720703,149.31689453125,1.106837272644043,0.21551883220672607,0.015578831546008587,1557883.125,0.36287569999694824,0.30785512924194336,0.0,0.0
8.999993324279785,149.2772674560547,1.1239798069000244,0.22255480289459229,0.01586202345788479,1586202.0,0.3559037148952484,0.2716743052005768,0.0,0.0
9.119993209838867,149.25563049316406,1.0944883823394775,0.26212751865386963,0.015297237783670425,1529723.75,0.34828516840934753,0.4214586615562439,0.0,0.0
9.23999309539795,149.22430419921875,1.0915496349334717,0.2148292064666748,0.01551570650190115,1551572.25,0.34256473183631897,0.30390775203704834,0.0,0.0
9.359992980957031,149.1962127685547,1.1020673513412476,0.21052023768424988,0.015224884264171124,1522487.125,0.3365735113620758,0.30091363191604614,0.0,0.0
9.479992866516113,149.19493103027344,1.0591309070587158,0.21159660816192627,0.01556049007922411,1556049.375,0.33345332741737366,0.2866014838218689,0.0,0.0
9.599992752075195,149.18959045410156,1.051806926727295,0.22691509127616882,0.015573126263916492,1557314.25,0.3322387635707855,0.2862764298915863,0.0,0.0
9.719992637634277,149.15516662597656,1.0727952718734741,0.25584420561790466,0.01573358289897442,1573357.875,0.33142462372779846,0.29837167263031006,0.0,0.0
9.83999252319336,149.10275268554688,1.08259117603302,0.3757403790950775,0.01623544655740261,1623545.25,0.32862451672554016,5.067633152008057,0.0,0.0
9.959992408752441,149.09625244140625,1.0853962898254395,0.20911115407943726,0.016664011403918266,1666403.125,0.3296753168106079,0.61861652135849,0.0,0.0
10.079992294311523,149.07470703125,1.0695644617080688,0.22662511467933655,0.01692318543791771,1692319.625,0.32909801602363586,0.3495553135871887,0.0,0.0
10.199992179870605,149.02301025390625,1.087014079093933,0.2182568907737732,0.016938699409365654,1693870.375,0.3266630470752716,0.2584454119205475,0.0,0.0
10.319992065429688,149.0067138671875,1.087500810623169,0.25080406665802,0.016251731663942337,1625173.0,0.32537004351615906,0.6937338709831238,0.0,0.0
10.43999195098877,149.0300750732422,1.0459308624267578,0.2078637033700943,0.015877339988946915,1587733.875,0.322270005941391,0.45238545536994934,0.0,0.0
10.559991836547852,149.02243041992188,1.0235008001327515,0.30252349376678467,0.015501907095313072,1550192.0,0.3238047957420349,0.37837445735931396,0.0,0.0
10.679991722106934,148.99612426757812,0.9995183944702148,0.24710789322853088,0.015187621116638184,1518762.875,0.3228687345981598,0.4258333444595337,0.0,0.0
10.799991607666016,148.9547882080078,1.0205765962600708,0.28131917119026184,0.01528431661427021,1528430.625,0.31796032190322876,0.34003016352653503,0.0,0.0
10.919991493225098,148.91998291015625,1.0168699026107788,0.40461164712905884,0.015346682630479336,1534668.125,0.31545382738113403,0.49739617109298706,0.0,0.0
11.03999137878418,148.8848114013672,1.0136003494262695,0.46444985270500183,0.01494960580021143,1494962.0,0.3164844810962677,0.37481600046157837,0.0,0.0
11.159991264343262,148.83248901367188,1.0125867128372192,0.25470858812332153,0.01489247102290392,1489247.0,0.3187781870365143,0.4775232970714569,0.0,0.0
11.279991149902344,148.81192016601562,1.0076789855957031,0.2327473908662796,0.014040556736290455,1404054.5,0.32187125086784363,2.585703134536743,0.0,0.0
11.399991035461426,148.7742156982422,1.005704641342163,0.25645336508750916,0.01376955583691597,1376954.5,0.3243105411529541,0.35124996304512024,0.0,0.0
11.519990921020508,148.71188354492188,1.0214951038360596,0.26740577816963196,0.013793283142149448,1379328.75,0.3283817172050476,0.4688536822795868,0.0,0.0
11.63999080657959,148.68707275390625,0.9814785122871399,0.5007107257843018,0.013621997088193893,1362198.0,0.33141791820526123,0.7890677452087402,0.0,0.0
